"Fcode","cmfp","dash","ahei","edible","water","kcal","kj","prot","fat","cho","fiber","sodium","Total","SFA","MUFA","PUFA","EPA","DHA"
11101,1,1,0,100,10,317,1326,11.9,1.3,75.2,10.8,6.8,0,0,0,0,0,0
11102,1,1,0,100,5.6,377,1577,9.9,2.6,78.9,0.5,1,0,0,0,0,0,0
11201,1,1,0,100,12.7,344,1439,11.2,1.5,73.6,2.1,3.1,1,0.3,0.2,0.5,0,0
11202,1,1,0,100,12.7,350,1464,10.3,1.1,75.2,0.6,2.7,0.7,0.2,0.2,0.3,0,0
11203,1,1,0,100,12,349,1460,10.4,1.1,75.9,1.6,1.5,0,0,0,0,0,0
11204,1,1,0,100,4.3,392,1640,36.4,10.1,44.5,5.6,4.6,0,0,0,0,0,0
11205,1,1,0,100,14.5,220,920,15.8,4,61.4,31.3,12.2,0,0,0,0,0,0
11301,1,1,0,100,12.3,346,1448,10.3,0.6,75.6,0.7,184.5,0,0,0,0,0,0
11302,1,1,0,100,12.4,344,1439,10.1,0.7,76,1.6,150,0.5,0.1,0.1,0.2,0,0
11303,1,1,0,100,12.7,347,1452,9.6,0.6,76,0.3,110.6,0.4,0.1,0.1,0.2,0,0
11304,1,1,0,100,11.9,347,1452,11.2,0.5,74.7,0.2,292.8,0,0,0,0,0,0
11305,1,1,0,100,28.5,284,1188,8.3,0.7,61.9,0.8,28,0,0,0,0,0,0
11306,1,1,0,100,29.7,280,1172,8.5,1.6,59.5,1.5,3.4,0,0,0,0,0,0
11307,1,1,0,100,29.2,285,1192,9.3,1.1,59.9,0.4,1.5,0,0,0,0,0,0
11308,1,1,0,100,27.5,286,1197,7.3,0.1,64.5,0.6,9.7,0,0,0,0,0,0
11309,1,1,0,100,72.6,109,456,2.7,0.2,24.3,0.1,26.9,0,0,0,0,0,0
11310,1,1,0,100,10.5,355,1485,11,0.1,77.7,0.2,60.9,0,0,0,0,0,0
11311,1,1,0,100,6.1,429,1795,8.5,15.1,68.3,3.6,304.2,0,0,0,0,0,0
11312,1,1,0,100,11.8,350,1464,11.9,0.1,75.8,0.4,35,0,0,0,0,0,0
11401,1,1,0,100,45.7,211,883,6.4,1,45.6,1.5,95,0,0,0,0,0,0
11402,1,1,0,100,29.4,277,1159,8.6,0.2,60.9,0.7,243.2,0,0,0,0,0,0
11403,1,1,0,100,36.4,255,1067,7.5,2.3,52.9,1.9,149.3,0,0,0,0,0,0
11404,1,1,0,100,43.9,221,925,7,1.1,47,1.3,165.1,0,0,0,0,0,0
11405,1,1,0,100,40.5,233,975,7.8,1,49.8,1.5,165.2,0,0,0,0,0,0
11406,1,1,0,100,47.3,208,870,6.2,1.2,44.2,1,165,0,0,0,0,0,0
11407,1,1,0,100,25.9,293,1226,8,2.1,62.7,2.1,62.5,0,0,0,0,0,0
11408,1,1,0,100,24.8,399,1669,7.9,22.9,42.4,2,572.5,0,0,0,0,0,0
11409,1,1,0,100,21.8,386,1615,6.9,17.6,51,0.9,585.2,11.8,0.5,7.5,2.2,0,0
11501,1,1,0,100,63.5,141,590,23.5,0.1,12.3,0.9,15,0,0,0,0,0,0
11502,1,1,0,100,7.1,490,2050,26.9,25.1,40.4,1.3,29.5,16.8,4.7,3.1,9.1,0,0
12001,1,1,0,100,13.3,346,1448,7.4,0.8,77.9,0.7,3.8,0,0,0,0,0,0
12101,1,1,0,100,13.7,343,1435,7.7,0.6,77.4,0.6,2.4,0,0,0,0,0,0
12102,1,1,0,100,13.2,347,1452,8,0.6,77.7,0.4,0.9,0,0,0,0,0,0
12103,1,1,0,100,13.9,345,1443,7.2,0.8,77.6,0.4,1.3,0,0,0,0,0,0
12104,1,1,0,100,13.1,346,1448,7.5,0.7,78.1,0.7,1.6,0,0,0,0,0,0
12105,1,1,0,100,16.2,334,1397,7.3,0.4,75.7,0.4,6.2,0,0,0,0,0,0
12201,1,1,0,100,13,346,1448,7.7,0.7,77.9,0.6,2.7,0,0,0,0,0,0
12202,1,1,0,100,12.6,347,1452,7.9,0.6,78.3,0.8,1.7,0.5,0.1,0.2,0.2,0,0
12203,1,1,0,100,12.8,349,1460,8.3,1,77.3,0.5,1.2,0,0,0,0,0,0
12204,1,1,0,64,10.2,359,1502,9.9,2.2,76.2,1.4,1.6,0,0,0,0,0,0
12205,1,1,0,100,12.3,351,1469,8.8,1,77.2,0.4,1.9,0,0,0,0,0,0
12206,1,1,0,100,13.7,345,1443,9.5,1,75.1,0.5,0.8,0,0,0,0,0,0
12207,1,1,0,100,12.9,346,1448,9.1,0.6,76.7,0.7,1.3,0,0,0,0,0,0
12208,1,1,0,100,13.5,345,1443,7.9,0.7,77.3,0.5,1.5,0,0,0,0,0,0
12209,1,1,0,100,14.2,343,1435,8.6,0.8,75.7,0.4,0.9,0,0,0,0,0,0
12210,1,1,0,100,14,342,1431,8.1,0.3,76.9,0.2,0.8,0,0,0,0,0,0
12211,1,1,0,64,13.4,344,1439,7,2,76.4,2,22,0,0,0,0,0,0
12212,1,1,0,100,14.3,333,1393,9.4,2.5,72.2,3.9,7.1,2.1,0.7,1,0.3,0,0
12213,1,1,0,100,12.9,346,1448,12.7,0.9,72.4,0.6,21.5,0,0,0,0,0,0
12301,1,1,0,100,12.6,348,1456,7.3,1,78.3,0.8,1.5,0,0,0,0,0,0
12302,1,1,0,100,14.2,344,1439,9,1,75.3,0.6,1.2,0,0,0,0,0,0
12303,1,1,0,64,11.3,354,1481,7.1,3.2,77,2.8,4.1,0,0,0,0,0,0
12304,1,1,0,100,13.8,343,1435,8.3,1.7,75.1,1.4,4,0,0,0,0,0,0
12305,1,1,0,100,13.8,343,1435,7.9,0.8,76.7,0.7,2.8,0,0,0,0,0,0
12306,1,1,0,100,12.3,352,1473,7.9,1.1,78,0.5,1.9,0,0,0,0,0,0
12401,1,1,0,100,70.9,116,485,2.6,0.3,25.9,0.3,2.5,0,0,0,0,0,0
12402,1,1,0,100,70.6,117,490,2.6,0.3,26.2,0.2,3.3,0,0,0,0,0,0
12403,1,1,0,100,71.1,114,477,2.5,0.2,26,0.4,1.7,0,0,0,0,0,0
12404,1,1,0,100,88.6,46,192,1.1,0.3,9.9,0.1,2.8,0,0,0,0,0,0
12405,1,1,0,100,10.7,355,1485,7.4,0.1,81.5,0.3,16.3,0,0,0,0,0,0
12406,1,1,0,100,12.3,346,1448,8,0.1,78.3,0.1,5.9,0,0,0,0,0,0
12407,1,1,0,100,2,414,1732,16.5,7.1,71,0,0,0,0,0,0,0,0
13101,1,1,0,46,71.3,106,444,4,1.2,22.8,2.9,1.1,0,0,0,0,0,0
13102,1,1,0,100,11.7,336,1406,8.8,3.8,74.7,8,2.5,0,0,0,0,0,0
13103,1,1,0,100,13.2,335,1402,8.7,3.8,73,6.4,3.3,0,0,0,0,0,0
13104,1,1,0,100,13.4,340,1423,8,4.5,73.1,6.2,0.5,3.8,0.6,1.1,2.2,0,0
13105,1,1,0,100,12.1,341,1427,8.1,3.3,75.2,5.6,2.3,0,0,0,0,0,0
13106,1,1,0,100,13.6,339,1418,11.8,4.9,68.3,6.4,1.6,0,0,0,0,0,0
13107,1,1,0,100,12.8,347,1452,7.9,3,75.6,3.6,1.7,0,0,0,0,0,0
13201,1,1,0,100,93,6,25,1.1,0.2,4.9,4.9,170.9,0,0,0,0,0,0
14101,1,1,0,100,13.1,307,1284,10.2,1.4,73.3,9.9,0,0,0,0,0,0,0
14201,1,1,0,100,11.6,321,1343,8.8,1.2,76.7,8,5.2,0,0,0,0,0,0
14202,1,1,0,100,12.4,339,1418,8.1,1.5,75,1.8,77,0,0,0,0,0,0
15101,1,1,0,100,11.6,358,1498,9,3.1,75.1,1.6,4.3,0,0,0,0,0,0
15102,1,1,0,100,11.8,356,1490,7.2,2.1,77.7,0.7,6.2,1.8,0.6,0.3,0.9,0,0
15103,1,1,0,100,89.3,46,192,1.4,0.7,8.4,0,4.1,0,0,0,0,0,0
15201,1,1,0,100,11.3,349,1460,13.6,2.7,71.1,3.5,1.7,0,0,0,0,0,0
15202,1,1,0,100,11.1,342,1431,9.7,1.5,76.9,4.4,3.3,0,0,0,0,0,0
19001,1,1,0,100,10.3,351,1469,10.4,3.1,74.7,4.3,6.3,0,0,0,0,0,0
19002,1,1,0,100,9.4,323,1351,10.6,0.6,75.1,6.3,9.6,0,0,0,0,0,0
19003,1,1,0,100,7.6,374,1565,8.1,2.6,80.5,1,10.7,0,0,0,0,0,0
19004,1,1,0,100,19.3,304,1272,9.7,2.7,66,5.8,2.3,0,0,0,0,0,0
19005,1,1,0,100,13,324,1356,9.3,2.3,73,6.5,4.7,1.7,0.5,0.9,0.2,0,0
19006,1,1,0,98,13.6,292,1222,9.5,1.7,73,13.3,4,0,0,0,0,0,0
19007,1,1,0,100,11,366,1531,12.2,7.2,67.8,4.6,2.2,0,0,0,0,0,0
19008,1,1,0,100,11.2,357,1494,12.8,3.3,71.1,2,3.6,0,0,0,0,0,0
19009,1,1,0,100,10.9,342,1431,11.3,2.4,73.5,4.8,2.3,0,0,0,0,0,0
21101,2,2,1,94,79.8,76,318,2,0.2,17.2,0.7,2.7,0,0,0,0,0,0
21102,2,2,1,100,11.4,337,1410,5.7,0.5,80.7,3.3,22.6,0,0,0,0,0,0
21103,0,0,0,100,12,337,1410,7.2,0.5,77.4,1.4,4.7,0,0,0,0,0,0
21201,2,2,1,86,72.6,104,435,1.4,0.2,25.2,1,58.2,0,0,0,0,0,0
21202,2,2,1,90,73.4,99,414,1.1,0.2,24.7,1.6,28.5,0,0,0,0,0,0
21203,2,2,1,100,12.1,340,1423,4.7,0.8,80.5,2,26.4,0,0,0,0,0,0
21204,0,0,0,100,14.5,336,1406,2.7,0.2,80.9,0.1,26.4,0,0,0,0,0,0
21301,2,2,1,99,69,116,485,2.1,0.3,27.8,1.6,8,0,0,0,0,0,0
22101,0,0,0,100,14.1,341,1427,0.5,0,85.3,0.5,18.2,0,0,0,0,0,0
22102,0,0,0,100,13.6,341,1427,0.6,0,85,0.3,3.4,0,0,0,0,0,0
22103,0,0,0,100,13.5,345,1443,1.2,0.1,85,0.1,6.3,0,0,0,0,0,0
22104,0,0,0,100,12.6,346,1448,1.5,0,85.8,0.8,13.3,0,0,0,0,0,0
22105,0,0,0,100,6.4,372,1556,0.2,0,93,0.1,10.8,0,0,0,0,0,0
22106,0,0,0,100,13.6,344,1439,0.4,0.1,85.3,0,6.5,0,0,0,0,0,0
22107,0,0,0,100,12.2,37,155,4.6,0.1,78.8,74.4,49.9,0,0,0,0,0,0
22201,0,0,0,100,15,335,1402,0.8,0.2,83.7,1.1,9.3,0,0,0,0,0,0
22202,0,0,0,100,7.7,367,1536,0.4,0,91.7,0.3,5,0,0,0,0,0,0
22203,0,0,0,100,14.3,337,1410,0.5,0.1,84.2,0.6,9.6,0,0,0,0,0,0
31101,5,9,3,100,10.2,359,1502,35,16,34.2,15.5,2.2,14.9,2.4,3.5,9.1,0,0
31102,5,9,3,100,9.9,381,1594,36,15.9,33.6,10.2,3,14.8,2.3,4.1,8.4,0,0
31103,5,9,3,100,9.5,373,1561,34.5,16,35.4,12.6,1.8,14.9,2.8,4.6,7.5,0.7,0
31201,5,9,3,100,6.7,418,1749,32.7,18.3,37.6,7,3.6,17,2.8,3.7,10.8,0,0
31202,5,9,0,100,1.6,401,1678,10,2.6,84.3,0,0,2.4,0.4,0.6,1.5,0,0
31203,5,9,0,100,1.5,422,1766,19.7,9.4,66.8,2.2,26.4,8.7,1.4,2,5.2,0,0
31204,5,9,0,100,11.5,310,1297,42.5,2.1,37.9,7.6,76,0,0,0,0,0,0
31205,5,9,0,100,9.3,321,1343,36.6,0.7,48,5.9,3.3,0,0,0,0,0,0
31301,5,9,0,100,82.8,81,339,8.1,3.7,4.2,0.4,7.2,3.4,0.6,0.8,2.1,0,0
31302,5,9,0,100,80,98,410,12.2,4.8,2,0.5,7.3,4.5,0.7,1,2.7,0,0
31303,5,9,0,100,87.9,57,238,6.2,2.5,2.6,0.2,3.1,2.3,0.4,0.5,1.4,0,0
31304,5,9,0,100,89.2,49,205,5,1.9,3.3,0.4,6.4,1.8,0.3,0.4,1.1,0,0
31305,5,9,0,100,96.7,15,63,1.9,0.8,0,0,2.8,0.7,0.1,0.2,0.5,0,0
31401,5,9,0,100,96.4,14,59,1.8,0.7,1.1,1.1,3,0.7,0.2,0.1,0.4,0,0
31402,5,9,0,100,94,30,126,2.4,1.5,1.8,0,3.2,1.4,0.2,0.3,0.9,0,0
31403,5,9,0,100,97.4,10,42,0.9,0.1,1.4,0.1,6.5,0,0,0,0,0,0
31404,5,9,0,100,84.5,67,280,2.2,1.2,11.8,0,18.6,0,0,0,0,0,0
31501,5,9,0,100,58.4,201,841,21.5,10.5,6.2,1.1,20.6,9.8,1.5,2.1,6.1,0,0
31502,5,9,0,100,7.4,451,1887,57.7,22.8,3.7,0,110,0,0,0,0,0,0
31503,5,9,0,100,38.2,300,1255,24.2,17.1,14.5,2.2,769.4,0,0,0,0,0,0
31504,5,9,0,100,61.6,201,841,17.9,11.6,7.2,1,81.1,10.8,1.8,2.5,6.5,0,0
31505,5,9,0,100,16.5,409,1711,44.6,17.4,18.8,0.2,9.4,16.2,2.6,3.7,9.8,0,0
31506,5,9,0,100,58.8,244,1021,17,17.6,4.9,0.6,32.5,16.4,3,3,10.4,0,0
31507,5,9,0,100,7.9,459,1920,44.6,21.7,22.3,1,26.5,20.2,3,4.7,12.4,0,0
31508,5,9,0,100,6.9,472,1975,44.4,24.7,20.8,2.7,83,0,0,0,0,0,0
31509,5,9,0,100,52,260,1088,24.5,16,5.5,1,20.6,14.9,2.4,3.4,9,0,0
31510,5,9,0,100,65.2,140,586,16.2,3.6,11.5,0.8,76.5,3.3,0.5,0.7,2.1,0,0
31511,5,9,0,100,71.3,136,569,13.4,7.1,5,0.3,633.6,0,0,0,0,0,0
31512,5,9,0,100,77.9,99,414,10.2,4.6,4.5,0.4,33.8,4.3,0.7,0.9,2.7,0,0
31513,5,9,0,100,70.2,156,653,14.9,9.1,4,0.3,90.3,0,0,0,0,0,0
31514,5,9,0,100,32.4,336,1406,14.5,16.7,33.4,1.6,40.9,0,0,0,0,0,0
31515,5,9,0,100,72.5,135,565,12.1,5.7,8.9,0,633.1,0,0,0,0,0,0
31516,5,9,0,100,69.2,151,632,15.8,7.8,5.1,0.8,234.1,7.3,1.1,1.5,4.5,0,0
31517,5,9,0,100,61,174,728,17.9,9.1,5.4,0.4,372.3,8.5,1.3,2,5.1,0,0
31518,5,9,0,100,67.5,153,640,15.8,6.2,8.8,0.3,232.7,0,0,0,0,0,0
31519,5,9,0,100,57.6,192,803,17.2,12,9.4,5.7,614.5,0,0,0,0,0,0
31520,5,9,0,100,63,153,640,18.1,3.6,13,1,144.7,0,0,0,0,0,0
31521,5,9,0,100,55,211,883,19.1,13.2,4.8,0.9,675.9,12.3,2.4,2.7,7.1,0,0
31522,5,9,0,100,64.3,192,803,16.5,12.5,4.2,0.9,373.8,11.6,1.8,2.5,7.5,0,0
31523,5,9,0,100,63.5,186,778,11.2,13.7,10.1,5.6,0,12.7,1.8,2.6,8.3,0,0
31524,5,9,0,100,65.3,173,724,14,10.2,8.3,2,475.1,0,0,0,0,0,0
31525,5,9,0,100,3.4,576,2410,27.6,44.4,19.3,2.7,1440,0,0,0,0,0,0
31526,5,9,0,100,68.6,121,506,20.4,0.3,9.3,0.2,230,0.2,0,0,0.2,0,0
32101,0,9,3,100,12.3,316,1322,21.6,0.8,62,6.4,3.2,0.6,0.2,0.1,0.3,0,0
32102,0,9,3,100,9.6,330,1381,20.8,0.7,65.8,5.8,3.3,0.5,0.2,0.1,0.3,0,0
32201,0,9,3,100,69.7,122,510,15.2,1.2,12.7,0,3.1,0,0,0,0,0,0
33101,0,9,3,100,12.6,309,1293,20.2,0.6,63.4,7.7,2.2,0.5,0.1,0.1,0.3,0,0
33201,0,9,3,100,84.4,61,255,1.2,0.4,13.7,0.6,2.3,0,0,0,0,0,0
33202,0,9,3,100,39.2,243,1017,5.5,1.9,52.7,1.7,23.5,0,0,0,0,0,0
33203,0,9,3,100,35.9,240,1004,4.8,3.6,55.1,7.9,3.3,0,0,0,0,0,0
34101,0,9,3,100,14.8,317,1326,19.1,1.3,62.7,5.5,12.5,0,0,0,0,0,0
34102,0,9,3,97,13.2,315,1318,17.2,1.4,65.8,7.4,19.6,0,0,0,0,0,0
34103,0,9,3,100,14.4,296,1238,23.4,1.4,57.2,9.8,0,0,0,0,0,0,0
34104,0,9,3,100,11.1,314,1314,21.4,1.3,62.5,8.3,0.6,0,0,0,0,0,0
34105,0,9,3,100,10.2,334,1397,22.5,0.9,62.5,3.5,3.3,0,0,0,0,0,0
34106,0,9,3,100,9.8,306,1280,22.4,0.6,63.3,10.5,10.5,0,0,0,0,0,0
35101,0,9,3,100,13.2,335,1402,21.6,1,61.5,1.7,86,0,0,0,0,0,0
35102,0,9,3,93,11.5,304,1272,24.6,1.1,59.9,10.9,21.2,0.9,0.1,0.2,0.5,0,0
35103,0,9,3,100,11.3,342,1431,25.4,1.6,58.9,2.5,2.2,1.2,0.2,0.3,0.7,0,0
35104,0,9,3,100,9.6,321,1343,27.2,0.9,59.4,8.4,87,0.7,0.3,0.4,0,0,0
35105,0,9,3,100,10.7,360,1506,23.4,3.8,59.6,1.5,12,0,0,0,0,0,0
35201,0,9,3,100,4.3,372,1556,27,2,63.8,2.2,10.9,0,0,0,0,0,0
35202,0,9,3,100,10.5,446,1866,26.7,20,40.4,0.5,547.9,0,0,0,0,0,0
39101,0,9,3,100,9.9,326,1364,25.3,0.4,61.9,6.5,2.3,0,0,0,0,0,0
39102,0,9,3,100,19.4,257,1075,19,1.3,55.6,13.4,1,1,0.2,0.1,0.6,0,0
39201,0,9,3,100,12,320,1339,18.6,1.1,65.6,6.6,86.5,0.9,0.2,0.1,0.5,0,0
39202,0,9,3,100,10.9,322,1347,19.3,1.2,65.6,7.1,6.8,0.9,0.3,0.2,0.5,0,0
39203,0,9,3,100,11.2,315,1318,18.9,0.4,65.8,6.9,4,0,0,0,0,0,0
39301,0,9,3,100,10.4,313,1310,20.3,1.1,65.8,10.4,9.7,0.9,0.2,0.2,0.5,0,0
39302,0,9,3,100,11.5,322,1347,21.6,1,63.6,6.9,3.2,0.8,0.2,0.2,0.5,0,0
39901,0,9,3,100,9,396,1657,43.6,14.3,28.5,5.2,0,0,0,0,0,0,0
39902,0,9,3,100,10.7,340,1423,19.8,4.5,58.8,3.7,0,0,0,0,0,0,0
41101,2,2,1,95,93.4,21,88,0.9,0.1,5,1,61.8,0,0,0,0,0,0
41102,2,2,1,94,91.6,27,113,1.2,0.1,6.4,1.2,68,0,0,0,0,0,0
41103,2,2,1,95,94.4,17,71,0.8,0,4.3,0.8,20.1,0,0,0,0,0,0
41104,2,2,1,97,93.8,20,84,1,0.1,4.6,0.8,62.7,0,0,0,0,0,0
41105,2,2,1,94,88,38,159,1.2,0,9.8,1.4,49.1,0,0,0,0,0,0
41106,2,2,1,85,86.7,43,180,1.2,0.1,11.5,2.1,47.2,0,0,0,0,0,0
41107,2,2,1,95,91,31,130,1.3,0.2,6.8,0.8,69.9,0,0,0,0,0,0
41108,2,2,1,93,92.9,20,84,0.8,0,5.5,1.4,9.7,0,0,0,0,0,0
41109,2,2,1,66,93.9,19,79,1.1,0.2,4.2,1,33.5,0,0,0,0,0,0
41110,2,2,1,88,93.5,21,88,0.8,0.2,4.9,0.8,85.4,0,0,0,0,0,0
41201,2,2,1,96,89.2,37,155,1,0.2,8.8,1.1,71.4,0,0,0,0,0,0
41202,2,2,1,97,87.4,43,180,1.4,0.2,10.2,1.3,25.1,0,0,0,0,0,0
41203,2,2,1,100,10.9,320,1339,4.2,1.9,77.9,6.4,300.7,0,0,0,0,0,0
41301,2,2,1,83,89.6,33,138,1.9,0.2,7.4,1.4,65.6,0,0,0,0,0,0
41302,2,2,1,78,90.8,30,126,1.3,0.2,7,1.3,29.8,0,0,0,0,0,0
41401,2,2,1,90,74.8,75,314,1,0.1,23.5,5.9,20.8,0,0,0,0,0,0
42101,2,2,1,91,88.3,37,155,2.7,0.2,8.2,2.1,3.8,0,0,0,0,0,0
42102,2,2,1,31,70.2,104,435,8.8,0.4,19.5,3.1,4,0,0,0,0,0,0
42103,2,2,1,92,89,36,151,3.1,0.3,7,1.8,8.5,0,0,0,0,0,0
42104,2,2,1,96,90,30,126,2.5,0.2,6.7,2.1,3.4,0,0,0,0,0,0
42105,2,2,1,97,89.7,30,126,2.2,0.2,7.4,2.6,9.5,0,0,0,0,0,0
42106,2,2,1,88,91.9,27,113,2.5,0.3,4.9,1.4,8.8,0,0,0,0,0,0
42107,2,2,1,98,90,32,134,3.7,0.5,5,1.9,4.1,0,0,0,0,0,0
42108,2,2,1,93,94.4,17,71,2.6,0.2,2.4,1.3,1.8,0,0,0,0,0,0
42109,2,2,1,53,69.6,123,515,13.1,5,10.5,4,3.9,0,0,0,0,0,0
42110,2,2,1,96,91.3,28,117,2,0.4,5.7,1.5,8.6,0,0,0,0,0,0
42111,2,2,1,42,70.2,105,439,7.4,0.3,21.2,3,1.2,0,0,0,0,0,0
42112,2,2,1,100,42.1,223,933,3.1,0,53.9,1.3,3.2,0,0,0,0,0,0
42113,2,2,1,99,92.2,22,92,2.4,0.3,3.9,1.6,3.3,0,0,0,0,0,0
42114,2,2,1,82,90.3,34,142,2,0.4,6.8,1.3,0.9,0,0,0,0,0,0
42115,2,2,1,96,91.1,25,105,0.8,0.1,7.4,2.1,4,0,0,0,0,0,0
42116,2,2,1,97,90.3,29,121,2.9,0.3,5.9,2.3,2.2,0,0,0,0,0,0
42117,2,2,1,98,90.8,29,121,2.7,0.2,5.8,1.8,4.6,0,0,0,0,0,0
42201,2,2,1,83,66.1,128,536,12.4,0.7,19.4,1.3,3.9,0,0,0,0,0,0
42202,2,2,1,100,88.8,44,184,4.5,1.6,4.5,1.5,7.2,1.3,0.3,0.4,0.7,0,0
42203,2,2,1,100,94.6,18,75,2.1,0.1,2.9,0.8,4.4,0.1,0,0,0,0,0
42204,2,2,1,86,89.6,34,142,4,0.8,4.6,1.9,18.5,0,0,0,0,0,0
43101,2,2,1,93,93.4,21,88,1.1,0.2,4.9,1.3,5.4,0,0,0,0,0,0
43102,2,2,1,90,92.8,25,105,1,0.6,5.2,1.2,6.8,0,0,0,0,0,0
43103,2,2,1,95,91.2,28,117,1.6,0.2,6.7,1.7,3.2,0,0,0,0,0,0
43104,2,2,1,96,93.1,19,79,1,0.1,5.4,1.9,6.4,0,0,0,0,0,0
43105,2,2,1,97,94.4,19,79,0.9,0.2,4,0.5,5,0,0,0,0,0,0
43106,2,2,1,100,93.5,21,88,2,0.6,2.6,0.8,246.9,0,0,0,0,0,0
43107,2,2,1,100,95.6,13,54,0.6,0.1,3.2,0.8,8.3,0,0,0,0,0,0
43108,2,2,1,88,14.6,212,887,15,12,52.7,41.7,4,0,0,0,0,0,0
43109,2,2,1,80,88.8,32,134,1.3,0.4,8.9,3.2,2.6,0,0,0,0,0,0
43110,2,2,1,84,91.9,23,96,1.4,0.3,5.8,2.1,2.2,0,0,0,0,0,0
43111,2,2,1,82,93,22,92,1,0.2,5.4,1.4,3.3,0,0,0,0,0,0
43112,2,2,1,100,10.5,307,1284,7.6,0.4,76.6,8.3,26,0,0,0,0,0,0
43113,2,2,1,85,92.2,27,113,0.7,0.1,6.8,0.9,1.2,0,0,0,0,0,0
43114,2,2,1,88,86.2,37,155,2,0.1,11,3.9,3.9,0,0,0,0,0,0
43201,2,2,1,83,96.2,10,42,0.9,0,2.6,0.9,1,0,0,0,0,0,0
43202,2,2,1,88,95,18,75,0.6,0.2,3.9,0.4,1.6,0,0,0,0,0,0
43203,2,2,1,80,96.6,11,46,0.4,0.2,2.6,0.7,1.8,0,0,0,0,0,0
43204,2,2,1,82,95.8,13,54,0.8,0,3.1,0.6,4.4,0,0,0,0,0,0
43205,2,2,1,100,94.3,16,67,1.2,0.1,3.8,1.2,1,0,0,0,0,0,0
43206,2,2,1,87,95.3,15,63,0.7,0.1,3.5,0.8,0.6,0,0,0,0,0,0
43207,2,2,1,100,25.4,219,916,4.3,1.8,64.6,18.1,36.3,0,0,0,0,0,0
43208,2,2,1,92,95.8,15,63,0.8,0.2,2.9,0.5,4.9,0,0,0,0,0,0
43209,2,2,1,92,95.6,12,50,0.6,0.1,3.4,1.2,0.2,0,0,0,0,0,0
43210,2,2,1,82,95.6,14,59,0.5,0.1,3.4,0.7,0.9,0,0,0,0,0,0
43211,2,2,1,80,91.7,37,155,3.3,2,2.2,0.8,2,0,0,0,0,0,0
43212,2,2,1,81,93.4,19,79,1,0.1,4.9,1.4,2.5,0,0,0,0,0,0
43213,2,2,1,85,93.5,22,92,0.7,0.1,5.3,0.8,0.8,0,0,0,0,0,0
43214,2,2,1,100,6.2,320,1339,7.1,2.1,79.6,11.5,83.6,0,0,0,0,0,0
43215,2,2,1,89,94.1,15,63,1.5,0.1,3.9,2,2.2,0,0,0,0,0,0
43216,2,2,1,83,94.3,20,84,1,0.2,4.2,0.6,2.6,0,0,0,0,0,0
43217,2,2,1,91,96.1,12,50,0.5,0,3.1,0.7,0,0,0,0,0,0,0
43218,2,2,1,73,94.9,18,75,0.8,0.2,3.8,0.6,5,0,0,0,0,0,0
43219,2,2,1,88,97,10,42,0.8,0,1.8,0,0.6,0,0,0,0,0,0
43220,2,2,1,79,94.4,22,92,0.7,0,4.8,0,1.7,0,0,0,0,0,0
44101,2,2,1,85,66.6,126,527,4.5,0.2,27.6,1.1,19.6,0,0,0,0,0,0
44102,2,2,1,100,7.3,339,1418,13.2,0.3,75.4,4.5,36.8,0,0,0,0,0,0
44103,2,2,1,89,63.8,136,569,5.2,0.2,29.6,1.2,8.3,0,0,0,0,0,0
44104,2,2,1,84,90.4,30,126,2.4,0.3,6.2,1.7,9.3,0,0,0,0,0,0
44105,2,2,1,97,93,21,88,2.5,0.2,3.8,1.4,7.8,0,0,0,0,0,0
44106,2,2,1,82,88.9,37,155,2.1,0.4,8,1.8,5.1,0,0,0,0,0,0
44107,2,2,1,90,81.8,61,255,2,0.1,15.4,2.5,3.8,0,0,0,0,0,0
44201,2,2,1,82,91,30,126,1.7,0.3,6.5,1.3,4.8,0,0,0,0,0,0
44202,2,2,1,68,86.2,46,192,2.4,0.1,10.2,1.3,3.4,0,0,0,0,0,0
44203,2,2,1,0,91.7,33,138,2.2,0.7,5.1,0.7,7.7,0,0,0,0,0,0
44204,2,2,1,0,90,37,155,2.5,0.3,7.2,1.1,0,0,0,0,0,0,0
44205,2,2,1,73,92.7,24,100,1.6,0.4,4.9,1.4,10.4,0,0,0,0,0,0
44301,2,2,1,90,89.2,39,163,1.1,0.2,9,0.9,4.4,0,0,0,0,0,0
44302,2,2,1,100,9.1,330,1381,5.5,0.4,81.9,5.7,31.7,0,0,0,0,0,0
44303,2,2,1,100,9.1,324,1356,6.9,0.4,80.6,7.5,77.4,0,0,0,0,0,0
44401,2,2,1,90,91.8,26,109,2.4,0.4,4.6,1.4,8.1,0,0,0,0,0,0
44402,2,2,1,88,93.2,22,92,2.3,0.2,3.9,1.2,6.9,0,0,0,0,0,0
44403,2,2,1,85,89.4,33,138,2.2,0.1,7.8,1.9,1,0,0,0,0,0,0
44501,2,2,1,0,81.4,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0
44502,2,2,1,0,68,122,510,3.4,0.4,27.1,0.9,0,0,0,0,0,0,0
45101,2,2,1,87,94.6,17,71,1.5,0.1,3.2,0.8,57.5,0,0,0,0,0,0
45102,2,2,1,92,93.6,21,88,1.7,0.2,3.7,0.6,89.3,0,0,0,0,0,0
45103,2,2,1,83,95.1,15,63,1.4,0.1,3,0.9,48.4,0,0,0,0,0,0
