COMMID,comm_type,T1,T2,T3,T4,STRATUM,wave,index,comm,denc,div,econ,health,house,market,soc,trans,edc,mart,sani
452302,4. RURAL VILLAGE,45,2,3,2,4,1989,35.528333333,0.7,4,3.5,3.35,4,0.2083333333,8.75,0,0,1.72,7.5,1.8
452302,4. RURAL VILLAGE,45,2,3,2,4,1991,25.529166667,0.53,4,2.5,2.5,3.2,0.2625,8.75,0,1.6666666667,1.82,0,0.3
452302,4. RURAL VILLAGE,45,2,3,2,4,1993,26.880357143,1.11,4,3,0.5,4,2.4203571429,8.75,0,0,1.9,0,1.2
452302,4. RURAL VILLAGE,45,2,3,2,4,1997,38.853333333,3.4,4.5,3.5,1,4,4.25,7.5,0,3.3333333333,2.42,3.75,1.2
452302,4. RURAL VILLAGE,45,2,3,2,4,2000,45.7025,4.55,4.5,4,0.75,4,4.2025,7.5,1.25,5,2.5,6.25,1.2
452302,4. RURAL VILLAGE,45,2,3,2,4,2004,33.95452381,4.36,4.5,4,0.95,3,4.1878571429,0,1.25,1.6666666667,2.54,6.5,1
452302,4. RURAL VILLAGE,45,2,3,2,4,2006,41.823571429,4.63,4,4,2,3,4.3235714286,8.75,2.5,0,2.52,5,1.1
452302,4. RURAL VILLAGE,45,2,3,2,4,2009,47.486666667,5.1,4.5,4.75,6.7,3,5,0,1.25,6.6666666667,2.72,5,2.8
452302,4. RURAL VILLAGE,45,2,3,2,4,2011,49.549047619,,5.5,5.5,6.9,3.75,5.9523809524,0,1.25,6.6666666667,2.9,4,1.7
452303,4. RURAL VILLAGE,45,2,3,3,4,1989,27.506666667,1.4,3.5,4.5,2.5,8,0.3333333333,0,0,3.3333333333,1.64,0,2.3
452303,4. RURAL VILLAGE,45,2,3,3,4,1991,26.134761905,1.67,3.5,3.5,0,3.2,1.4880952381,8.75,0,1.6666666667,1.56,0,0.8
452303,4. RURAL VILLAGE,45,2,3,3,4,1993,26.186190476,1.11,3.5,4,1.5,3,2.2828571429,0,0,3.3333333333,1.66,5,0.8
452303,4. RURAL VILLAGE,45,2,3,3,4,1997,36.092857143,4.4,4,3,1.5,8,3.5178571429,3.125,0,5,1.5,1.25,0.8
452303,4. RURAL VILLAGE,45,2,3,3,4,2000,41.604166667,4.58,4,3,1.25,3,3.9475,8.75,1.25,6.6666666667,1.86,2.5,0.8
452303,4. RURAL VILLAGE,45,2,3,3,4,2004,36.492857143,4.4,4,3,2,3,4.6428571429,0,1.25,5,2.4,5.5,1.3
452303,4. RURAL VILLAGE,45,2,3,3,4,2006,39.865833333,4.48,4.5,3,4.2,3,4.6425,7.5,1.25,3.3333333333,1.46,2,0.5
452303,4. RURAL VILLAGE,45,2,3,3,4,2009,46.159393939,5.64,4,3,6.6,3,4.7727272727,0,5,6.6666666667,1.88,1.5,4.1
452303,4. RURAL VILLAGE,45,2,3,3,4,2011,47.14,,4,4,7,3.75,5.8333333333,0,5,6.6666666667,2.5,0.5,1.7
452304,4. RURAL VILLAGE,45,2,3,4,4,1989,35.121428571,1.8,4.5,3.5,2.8,4,1.3214285714,8.75,0,0,1.9,3.75,2.8
452304,4. RURAL VILLAGE,45,2,3,4,4,1991,29.981666667,2,4.5,3.5,0,4,2.125,7.5,0,1.6666666667,2.14,1.25,1.3
452304,4. RURAL VILLAGE,45,2,3,4,4,1993,26.566190476,3.8,4.5,4,0.5,4,2.3928571429,0,0,3.3333333333,2.54,0,1.5
452304,4. RURAL VILLAGE,45,2,3,4,4,1997,44.648333333,4.4,4.5,3.5,2.5,4,5.375,8.75,0,3.3333333333,2.04,3.75,2.5
452304,4. RURAL VILLAGE,45,2,3,4,4,2000,48.945,4.45,4.5,3.5,1,4,5.225,8.75,1.25,5,2.32,6.25,2.7
452304,4. RURAL VILLAGE,45,2,3,4,4,2004,44.226190476,4.9,4.5,5,3.5,4,5.1428571429,5,1.25,3.3333333333,2.6,2.5,2.5
452304,4. RURAL VILLAGE,45,2,3,4,4,2006,38.860357143,4.63,5,5,2,4,5.3003571429,1.25,2.5,0,2.58,5,1.6
452304,4. RURAL VILLAGE,45,2,3,4,4,2009,38.637705628,3.09,4.5,5.5,4,2.5,5.211038961,0,1.25,1.6666666667,3.12,3.5,4.3
452304,4. RURAL VILLAGE,45,2,3,4,4,2011,48.249855072,,5,5.75,7.2,2.5,6.9565217391,0,5,3.3333333333,3.14,2.5,3.3
452401,3. COUNTY TOWN NEIGHBORHOOD,45,2,4,1,3,1989,73.11,5.8,6,5.5,5,8,1.5,10,0,10,3.56,8.75,9
452401,3. COUNTY TOWN NEIGHBORHOOD,45,2,4,1,3,1991,75.111666667,6,6,5,5,8,6.835,8.75,0,6.6666666667,3.56,10,9.3
452401,3. COUNTY TOWN NEIGHBORHOOD,45,2,4,1,3,1993,75.086666667,6,6,5,5,8,8,7.5,0,6.6666666667,3.62,10,9.3
452401,3. COUNTY TOWN NEIGHBORHOOD,45,2,4,1,3,1997,81.905714286,5.9,6,5.5,10,8,8.875,4.9107142857,0,10,4.22,10,8.5
452401,3. COUNTY TOWN NEIGHBORHOOD,45,2,4,1,3,2000,81.838333333,6.3,6,5.5,10,0,9.875,10,1.25,8.3333333333,4.58,10,10
452401,3. COUNTY TOWN NEIGHBORHOOD,45,2,4,1,3,2004,94.455,6.3,6.5,4.75,10,8,9.625,10,5,10,4.28,10,10
452401,3. COUNTY TOWN NEIGHBORHOOD,45,2,4,1,3,2006,94.45,7.9,6.5,6,10,8,9.75,10,2.5,10,4.8,9,10
452401,3. COUNTY TOWN NEIGHBORHOOD,45,2,4,1,3,2009,91.411666667,8.5,6.5,7,9.2,5,9.625,10,5,6.6666666667,4.12,10,9.8
452401,3. COUNTY TOWN NEIGHBORHOOD,45,2,4,1,3,2011,88.131666667,,7,6,9.2,5,9.125,7.5,5,6.6666666667,4.24,10,9.8
452402,4. RURAL VILLAGE,45,2,4,2,4,1989,49.759166667,4.52,4.5,3.5,2.5,8,1.0725,1.25,0,6.6666666667,2.5,8.75,6.5
452402,4. RURAL VILLAGE,45,2,4,2,4,1991,51.011666667,4.6,4.5,3.5,3,8,3.375,3.75,0,1.6666666667,2.82,10,5.8
452402,4. RURAL VILLAGE,45,2,4,2,4,1993,52.196666667,5.6,4.5,3.5,3,8,3.75,3.75,0,6.6666666667,2.88,6.25,4.3
452402,4. RURAL VILLAGE,45,2,4,2,4,1997,72.479880952,5.74,4.5,3.5,6,8,7.8275,9.2857142857,0,6.6666666667,3.16,10,7.8
452402,4. RURAL VILLAGE,45,2,4,2,4,2000,75.001428571,4.82,4.5,3.5,6.6,8,8.295,6.6964285714,1.25,10,3.34,10,8
452402,4. RURAL VILLAGE,45,2,4,2,4,2004,83.078333333,6.36,4.5,4,7.5,8,9.205,10,2.5,8.3333333333,3.68,9,10
452402,4. RURAL VILLAGE,45,2,4,2,4,2006,82.106666667,7.39,4.5,4.5,8.5,8,9.24,10,1.25,6.6666666667,4.16,9,8.9
452402,4. RURAL VILLAGE,45,2,4,2,4,2009,87.655952381,8.43,5,5,9.1,8,9.4642857143,9.375,5,6.6666666667,3.62,8.5,9.5
452402,4. RURAL VILLAGE,45,2,4,2,4,2011,91.967380952,,6,5.5,9.2,8.75,9.2857142857,9.375,5,6.6666666667,3.9,9.5,10
452403,4. RURAL VILLAGE,45,2,4,3,4,1989,47.393333333,4.7,6,3.5,2.5,8,0.375,4.375,0,3.3333333333,3.06,8.75,2.8
452403,4. RURAL VILLAGE,45,2,4,3,4,1991,58.181666667,4.8,6,4.5,3.5,8,3.75,6.875,0,6.6666666667,3.54,8.75,1.8
452403,4. RURAL VILLAGE,45,2,4,3,4,1993,60.84,6,6,5,4.3,8,4.875,8.125,0,5,3.74,7.5,2.3
452403,4. RURAL VILLAGE,45,2,4,3,4,1997,68.7225,5.91,6,4.5,5,8,8.1825,7.5,0,5,3.78,8.75,6.1
452403,4. RURAL VILLAGE,45,2,4,3,4,2000,64.096666667,6,6,4,1,8,8.41,6.25,1.25,6.6666666667,4.22,7.5,4.8
452403,4. RURAL VILLAGE,45,2,4,3,4,2004,81.8675,5.73,6,4.5,4.3,8,8.9775,10,2.5,10,4.26,9,8.6
452403,4. RURAL VILLAGE,45,2,4,3,4,2006,83.81,7.33,6,5.5,6,8,8.81,10,1.25,10,4.82,8.5,7.6
452403,4. RURAL VILLAGE,45,2,4,3,4,2009,85.792380952,9.14,6.5,5.5,9,1.25,9.2857142857,10,6.25,6.6666666667,3.7,8.5,10
452403,4. RURAL VILLAGE,45,2,4,3,4,2011,87.495757576,,6.5,6,9,1.25,9.6590909091,10,6.25,6.6666666667,4.62,8.5,9.5
452404,4. RURAL VILLAGE,45,2,4,4,4,1989,35.245238095,2.2,4.5,3.5,3,4,0.869047619,2.1428571429,0,3.3333333333,2.4,7.5,1.8
452404,4. RURAL VILLAGE,45,2,4,4,4,1991,36.376190476,4.6,5,3.5,2.3,4,0,2.1428571429,0,3.3333333333,2.5,7.5,1.5
452404,4. RURAL VILLAGE,45,2,4,4,4,1993,41.033333333,5.3,5,3,0.5,4,0.25,7.5,0,3.3333333333,2.6,8.75,0.8
452404,4. RURAL VILLAGE,45,2,4,4,4,1997,43.393928571,4.36,5,3.5,3,4,3.5225,3.5714285714,0,5,2.84,7.5,1.1
452404,4. RURAL VILLAGE,45,2,4,4,4,2000,42.987738095,3.74,5,3.5,1.5,3.2,3.8025,2.6785714286,0,6.6666666667,3.2,7.5,2.2
452404,4. RURAL VILLAGE,45,2,4,4,4,2004,45.418214286,4.09,5,4,4.3,3.2,4.7825,5.5357142857,1.25,5,3.26,2,3
452404,4. RURAL VILLAGE,45,2,4,4,4,2006,50.796309524,6.52,5.5,4.5,5,3.2,4.8925,2.8571428571,0,6.6666666667,3.46,6.5,1.7
452404,4. RURAL VILLAGE,45,2,4,4,4,2009,70.994285714,5.52,5,5.5,7,5,5.8,8.2142857143,10,5,3.16,9,1.8
452404,4. RURAL VILLAGE,45,2,4,4,4,2011,68.801666667,,6,5.5,6,5,6.0416666667,8.75,6.25,5,2.74,9,3.1
521101,1. URBAN NEIGHBORHOOD,52,1,1,1,1,1989,62.55,3.9,5,6.5,5,8,6.5,5,0,5,4.4,3.75,9.5
521101,1. URBAN NEIGHBORHOOD,52,1,1,1,1,1991,68.43952381,4.89,5,6,5,8,6.7478571429,4.375,0,6.6666666667,4.26,7.5,10
521101,1. URBAN NEIGHBORHOOD,52,1,1,1,1,1993,74.605,6,8,4.75,5,8,7.97,5.625,0,10,4.86,5,9.4
521102,1. URBAN NEIGHBORHOOD,52,1,1,2,1,1989,51.85,2.4,7,4,5,6.4,3.75,3.75,0,5,1.8,6.25,6.5
521102,1. URBAN NEIGHBORHOOD,52,1,1,2,1,1991,59.69,4.26,7,5.5,5,8,2.28,3.75,0,5,2.2,7.5,9.2
521102,1. URBAN NEIGHBORHOOD,52,1,1,2,1,1993,64.084166667,6,7.5,3.5,5,8,4.1675,10,0,6.6666666667,2,6.25,5
521103,2. SUBURBAN VILLAGE,52,1,1,3,2,1989,56.997857143,5.2,5,3.5,2.3,8,2.2678571429,8.75,0,5,1.18,7.5,8.3
521103,2. SUBURBAN VILLAGE,52,1,1,3,2,1991,56.531666667,5.7,5,2.5,1.5,8,3.375,8.75,0,6.6666666667,1.24,7.5,6.3
521103,2. SUBURBAN VILLAGE,52,1,1,3,2,1993,48.2,2.52,5.5,4,4.7,8,3.335,4.375,0,5,1.92,1.25,7.6
521104,2. SUBURBAN VILLAGE,52,1,1,4,2,1989,44.962857143,3.3,5.5,3.5,2.25,8,2.1428571429,3.75,0,5,1.52,2.5,7.5
521104,2. SUBURBAN VILLAGE,52,1,1,4,2,1991,49.762857143,5.3,5.5,4,0.5,8,2.8928571429,7.5,0,0,1.82,8.75,5.5
521104,2. SUBURBAN VILLAGE,52,1,1,4,2,1993,47.586666667,4.47,5.5,4.5,1,6.4,3.42,10,0,1.6666666667,2.18,3.75,4.7
521105,1. URBAN NEIGHBORHOOD,52,1,1,5,1,1997,80.495,5.8,5.5,5.5,5,8,8.375,10,0,10,5.32,7.5,9.5
521106,1. URBAN NEIGHBORHOOD,52,1,1,6,1,1997,75.45,5.9,5.5,6.5,5,7.5,6.75,10,0,10,4,5,9.3
521106,1. URBAN NEIGHBORHOOD,52,1,1,6,1,2000,75.01952381,6,6,7.5,5,6,8.1428571429,7.5,1.25,6.6666666667,3.96,7.5,9.5
521106,1. URBAN NEIGHBORHOOD,52,1,1,6,1,2004,92.864166667,7.43,6.5,7,10,6,8.5725,9.375,10,6.6666666667,3.92,9.5,7.9
521106,1. URBAN NEIGHBORHOOD,52,1,1,6,1,2006,85.484166667,7.72,6.5,6.5,5,8,9.1675,10,3.75,6.6666666667,3.88,8.5,9.8
521106,1. URBAN NEIGHBORHOOD,52,1,1,6,1,2009,78.976666667,7.4,7,8,5,6.25,9,5,2.5,6.6666666667,4.86,7.5,9.8
521106,1. URBAN NEIGHBORHOOD,52,1,1,6,1,2011,90.31,,6.5,7.5,10,7.5,9.75,5,10,5,4.96,7.5,10
521107,2. SUBURBAN VILLAGE,52,1,1,7,2,1997,64.475,5.8,5.5,5.25,5,6,3.5,5.625,0,10,2,7.5,8.3
521107,2. SUBURBAN VILLAGE,52,1,1,7,2,2000,54.49952381,5,5.5,4.75,5,6,5.6428571429,2.5,1.25,1.6666666667,2.44,6.25,8.5
521107,2. SUBURBAN VILLAGE,52,1,1,7,2,2004,71.531666667,6.67,5.5,5.25,5,6,6.665,7.5,2.5,6.6666666667,2.58,7.5,9.7
521107,2. SUBURBAN VILLAGE,52,1,1,7,2,2006,70.7425,6.81,4.5,5,5,4,7.2625,10,6.25,5,1.82,7,8.1
521107,2. SUBURBAN VILLAGE,52,1,1,7,2,2009,68.225,7.7,5.5,5.5,8.5,1.25,8.875,5,2.5,5,2.4,7.5,8.5
521107,2. SUBURBAN VILLAGE,52,1,1,7,2,2011,72.171666667,,5.5,5.5,1,7.5,9.125,10,2.5,6.6666666667,2.68,6.5,8.5
521108,2. SUBURBAN VILLAGE,52,1,1,8,2,1997,52.189285714,5.5,5,3.5,1.5,5,4.5178571429,2.3214285714,0,10,1.3,3.75,9.8
521108,2. SUBURBAN VILLAGE,52,1,1,8,2,2000,61.272857143,4.4,5,5,6,3.2,4.8928571429,10,1.25,10,1.78,6.25,3.5
521108,2. SUBURBAN VILLAGE,52,1,1,8,2,2004,65.985,5.48,5,4.5,2,6,6.07,9.375,2.5,10,1.66,5.5,7.9
521108,2. SUBURBAN VILLAGE,52,1,1,8,2,2006,59.075833333,5.38,5,4.5,2,6,5.9525,10,1.25,8.3333333333,1.46,4,5.2
521108,2. SUBURBAN VILLAGE,52,1,1,8,2,2009,51.201666667,6.8,4.5,5,1.5,5,7.125,2.5,1.25,6.6666666667,1.66,3,6.2
521108,2. SUBURBAN VILLAGE,52,1,1,8,2,2011,64.273095238,,5,5,3.7,7.5,8.0714285714,9.375,2.5,6.6666666667,1.86,2.5,6.3
521109,1. URBAN NEIGHBORHOOD,52,1,1,9,1,2000,83.38452381,6.5,5,4,10,4.8,9.1428571429,9.375,1.25,6.6666666667,7.9,8.75,10
521109,1. URBAN NEIGHBORHOOD,52,1,1,9,1,2004,91.431666667,9,5,4.5,10,6,9.25,8.125,8.75,6.6666666667,7.14,9,8
521109,1. URBAN NEIGHBORHOOD,52,1,1,9,1,2006,91.3225,9.28,5,5.5,10,8,9.7725,10,3.75,5,7.52,8,9.5
521109,1. URBAN NEIGHBORHOOD,52,1,1,9,1,2009,90.728571429,8.62,5,6,10,7.5,9.7619047619,10,2.5,6.6666666667,7.68,8,9
521109,1. URBAN NEIGHBORHOOD,52,1,1,9,1,2011,92.641666667,,5,5.5,10,8.75,9.875,5,8.75,6.6666666667,8.2,7.5,9.5
521201,1. URBAN NEIGHBORHOOD,52,1,2,1,1,1989,64.467380952,2,7.5,6.5,5,8,5.0357142857,8.125,0,1.6666666667,3.84,7.5,9.3
521201,1. URBAN NEIGHBORHOOD,52,1,2,1,1,1991,72.115714286,3.9,7.5,7.5,5,8,5.2857142857,8.75,0,5,3.88,7.5,9.8
521201,1. URBAN NEIGHBORHOOD,52,1,2,1,1,1993,70.39,5,7.5,7,5,8,6.185,4.375,0,5,4.08,8.75,9.5
521201,1. URBAN NEIGHBORHOOD,52,1,2,1,1,1997,76.7275,6,7.5,7,5,8,7.9775,8.75,0,5,4.2,7.5,9.8
521201,1. URBAN NEIGHBORHOOD,52,1,2,1,1,2000,77.306666667,5.3,7.5,7.5,5,8,8.5,7.5,2.5,6.6666666667,4.34,7.5,7
521201,1. URBAN NEIGHBORHOOD,52,1,2,1,1,2004,86.443333333,7.5,7.5,8,5,8,9.25,10,2.5,8.3333333333,4.56,6.5,9.3
521201,1. URBAN NEIGHBORHOOD,52,1,2,1,1,2006,84.825,6.9,7,8,10,1.6,9.125,10,2.5,10,5.2,6,8.5
521201,1. URBAN NEIGHBORHOOD,52,1,2,1,1,2009,85.863333333,8.4,8,8.5,10,1.6,9.75,10,2.5,8.3333333333,5.48,3.5,9.8
521201,1. URBAN NEIGHBORHOOD,52,1,2,1,1,2011,98.465,,6.5,8,9,8.75,9.875,10,2.5,10,5.94,9.5,9.8
521202,1. URBAN NEIGHBORHOOD,52,1,2,2,1,1989,60.749761905,2.9,5,4.75,5,8,3.8630952381,5,0,6.6666666667,3.52,6.25,9.8
521202,1. URBAN NEIGHBORHOOD,52,1,2,2,1,1991,60.732380952,3.9,5,4,5,8,4.6607142857,4.375,0,6.6666666667,3.58,6.25,9.3
521202,1. URBAN NEIGHBORHOOD,52,1,2,2,1,1993,60.5,4.8,5,5.25,5,8,5.375,4.375,0,5,3.9,5,8.8
521202,1. URBAN NEIGHBORHOOD,52,1,2,2,1,1997,66.081666667,5.5,5,5,5,8,5.875,7.5,0,6.6666666667,4.04,5,8.5
521202,1. URBAN NEIGHBORHOOD,52,1,2,2,1,2000,63.291666667,4.7,5,5,5,8,8.375,5,1.25,6.6666666667,4.3,2.5,7.5
521202,1. URBAN NEIGHBORHOOD,52,1,2,2,1,2004,73.293333333,3.7,5,6,5,6.4,9,5,2.5,8.3333333333,4.06,8.5,9.8
521202,1. URBAN NEIGHBORHOOD,52,1,2,2,1,2006,73.43452381,6.1,5.5,7.5,4,6.4,8.7678571429,10,2.5,6.6666666667,4.5,3,8.5
521202,1. URBAN NEIGHBORHOOD,52,1,2,2,1,2009,73,6.1,5.5,7.5,10,6.4,9,5,2.5,5,3.7,2.5,9.8
521202,1. URBAN NEIGHBORHOOD,52,1,2,2,1,2011,88.076666667,,5.5,8,9,6.25,9,10,2.5,6.6666666667,4.56,9,10
521203,2. SUBURBAN VILLAGE,52,1,2,3,2,1989,34.262857143,2.4,6,2.5,2.55,8,2.1428571429,1.25,0,5,1.02,0,3.4
521203,2. SUBURBAN VILLAGE,52,1,2,3,2,1991,38.182142857,2.6,6.5,2.5,0.5,8,1.7857142857,1.6964285714,0,5,1.2,5,3.4
521203,2. SUBURBAN VILLAGE,52,1,2,3,2,1993,40.317142857,3.63,6.5,3,0.75,4,2.5,5.3571428571,0,5,1.18,5,3.4
521203,2. SUBURBAN VILLAGE,52,1,2,3,2,1997,37.526071429,3.14,6.5,3.5,0.5,8,2.8575,1.4285714286,0,5,1.7,2.5,2.4
521203,2. SUBURBAN VILLAGE,52,1,2,3,2,2000,46.66,3.3,6.5,3.5,1.5,8,5,6.25,1.25,5,1.86,2.5,2
521203,2. SUBURBAN VILLAGE,52,1,2,3,2,2004,38.478571429,3.9,6.5,3.5,0.85,1.6,4.6428571429,5.5357142857,1.25,5,1.7,2.5,1.5
521203,2. SUBURBAN VILLAGE,52,1,2,3,2,2006,38.412857143,5.5,6.5,4.5,3,1.6,6.1428571429,0,1.25,5,1.92,0,3
521203,2. SUBURBAN VILLAGE,52,1,2,3,2,2009,38.6,6.53,6.5,5.5,3,2.5,6.6666666667,0,1.25,3.3333333333,1.82,0.5,1
521203,2. SUBURBAN VILLAGE,52,1,2,3,2,2011,49.771666667,,5,5.75,6,2.5,7.625,0,1.25,6.6666666667,2.28,0,7.8
521204,2. SUBURBAN VILLAGE,52,1,2,4,2,1989,30.091666667,1.3,4.5,3,2.5,8,2.75,0.625,0,1.6666666667,1.5,3.75,0.5
521204,2. SUBURBAN VILLAGE,52,1,2,4,2,1991,33.540714286,1.5,4.5,4,1,8,1.7857142857,4.375,0,5,1.88,0,1.5
521204,2. SUBURBAN VILLAGE,52,1,2,4,2,1993,33.266666667,0.6,4.5,4.25,1.5,8,2.625,0.625,0,6.6666666667,2,0,2.5
521204,2. SUBURBAN VILLAGE,52,1,2,4,2,1997,46.18,2.9,4.5,4.25,1,8,2.5,7.5,0,5,2.08,6.25,2.2
521204,2. SUBURBAN VILLAGE,52,1,2,4,2,2000,35.908333333,1.9,4.5,4.5,0.5,8,2.875,0,1.25,3.3333333333,2.3,6.25,0.5
521204,2. SUBURBAN VILLAGE,52,1,2,4,2,2004,37.120833333,2.43,4,4.5,1.7,1.6,4.1675,5,1.25,3.3333333333,2.44,5,1.7
521204,2. SUBURBAN VILLAGE,52,1,2,4,2,2006,41.372857143,4.9,4.5,4.5,2,1.6,5.6428571429,5,1.25,5,2.28,3.5,1.2
521204,2. SUBURBAN VILLAGE,52,1,2,4,2,2009,49.668333333,5.7,4.5,5.25,4,8.75,6.625,5,1.25,3.3333333333,2.76,1.5,1
521204,2. SUBURBAN VILLAGE,52,1,2,4,2,2011,61.843809524,,4.5,4.5,6,8.75,6.6071428571,5,1.25,6.6666666667,2.3,4,5.7
522101,3. COUNTY TOWN NEIGHBORHOOD,52,2,1,1,3,1989,66.40452381,3.7,8,5,5,6,4.5178571429,8.75,0,6.6666666667,2.72,6.25,9.8
522101,3. COUNTY TOWN NEIGHBORHOOD,52,2,1,1,3,1991,68.68,5.7,8,5.5,5,6,4.75,8.75,0,10,2.68,2.5,9.8
522101,3. COUNTY TOWN NEIGHBORHOOD,52,2,1,1,3,1993,70.885,5.6,7,4.75,5,6,4.875,8.75,0,10,2.66,6.25,10
522101,3. COUNTY TOWN NEIGHBORHOOD,52,2,1,1,3,1997,80.715,5.7,6.5,5.5,10,6,6.875,10,0,10,3.84,7.5,8.8
522101,3. COUNTY TOWN NEIGHBORHOOD,52,2,1,1,3,2000,77.978333333,5.9,6.5,5.5,5,6,8.375,10,1.25,8.3333333333,3.82,7.5,9.8
522101,3. COUNTY TOWN NEIGHBORHOOD,52,2,1,1,3,2004,93.615,6.9,7,7,10,6,9.625,10,6.25,10,3.34,7.5,10
522101,3. COUNTY TOWN NEIGHBORHOOD,52,2,1,1,3,2006,96.725,7.3,7,8.5,10,6,9.875,10,6.25,10,4.3,7.5,10
522101,3. COUNTY TOWN NEIGHBORHOOD,52,2,1,1,3,2009,103.065,8,7,8.5,10,7.5,9.875,10,8.75,10,4.44,9,10
522101,3. COUNTY TOWN NEIGHBORHOOD,52,2,1,1,3,2011,94.48047619,,8,9,10,7.5,9.5238095238,6.25,8.75,6.6666666667,3.68,9,8.3
522102,4. RURAL VILLAGE,52,2,1,2,4,1989,31.547619048,0.6,6,3,1.25,3,1.4642857143,5,0,3.3333333333,0.9,2.5,4.5
522102,4. RURAL VILLAGE,52,2,1,2,4,1991,36.095,3,6,3.5,1.55,3,2.625,0,0,10,1.12,0,5.3
522102,4. RURAL VILLAGE,52,2,1,2,4,1993,31.87452381,2.4,6,2.5,2,4,2.2678571429,0,0,6.6666666667,1.04,0,5
522102,4. RURAL VILLAGE,52,2,1,2,4,1997,48.565,3.2,5.5,3,2.5,6,2.875,5,0,10,1.24,3.75,5.5
522102,4. RURAL VILLAGE,52,2,1,2,4,2000,55.193333333,4.2,6,2.5,2.25,6,3.75,8.75,1.25,8.3333333333,1.36,5,5.8
522102,4. RURAL VILLAGE,52,2,1,2,4,2004,53.368333333,4.2,6,3.5,5,6,3.125,5,1.25,8.3333333333,1.16,4,5.8
522102,4. RURAL VILLAGE,52,2,1,2,4,2006,55.108333333,4.7,6,3,5,6,5.125,5,1.25,8.3333333333,0.9,4,5.8
522102,4. RURAL VILLAGE,52,2,1,2,4,2009,48.34,4.1,6,3.5,4.5,1.25,5,5,1.25,10,0.74,1,6
522102,4. RURAL VILLAGE,52,2,1,2,4,2011,57.856666667,,6,3.5,6.5,7.5,6.25,5,2.5,6.6666666667,1.24,3,4.8
522103,4. RURAL VILLAGE,52,2,1,3,4,1989,42.579285714,1.5,4.5,4.5,0.5,8,0.8392857143,7.5,0,5,0.94,2.5,6.8
522103,4. RURAL VILLAGE,52,2,1,3,4,1991,52.36,3.4,4.5,2.5,1.25,8,2.5,10,0,10,0.96,3.75,5.5
522103,4. RURAL VILLAGE,52,2,1,3,4,1993,41.943333333,3.3,4.5,3,3,4,2.5,0,0,8.3333333333,1.26,6.25,5.8
522103,4. RURAL VILLAGE,52,2,1,3,4,1997,51.21,4.2,4.5,3,2,8,2.5,5,0,10,1.26,3.75,7
522103,4. RURAL VILLAGE,52,2,1,3,4,2000,58.755833333,4.52,4.5,3.5,2,8,3.3325,7.5,1.25,8.3333333333,1.62,7.5,6.7
522103,4. RURAL VILLAGE,52,2,1,3,4,2004,58.985833333,5.29,4.5,4.5,5,8,3.6925,5,1.25,8.3333333333,2.42,5,6
522103,4. RURAL VILLAGE,52,2,1,3,4,2006,60.143333333,4.58,4.5,4.75,5,8,5.13,5,1.25,8.3333333333,2,5.5,6.1
522103,4. RURAL VILLAGE,52,2,1,3,4,2009,63.145,5.5,5,3.5,6,7.5,5.375,5,1.25,10,1.52,5.5,7
522103,4. RURAL VILLAGE,52,2,1,3,4,2011,62.941666667,,5,5.5,6,7.5,6.875,5,5,6.6666666667,2,3,5.5
522104,4. RURAL VILLAGE,52,2,1,4,4,1989,25.916190476,0.5,4.5,3,0.8,4,2.1428571429,0,0,3.3333333333,1.64,0,6
522104,4. RURAL VILLAGE,52,2,1,4,4,1991,38.03,2,4.5,3.5,1.5,4,2.5,0,0,10,1.78,3.75,4.5
522104,4. RURAL VILLAGE,52,2,1,4,4,1993,37.809047619,3.37,4.5,3.5,0.55,8,1.7857142857,8.75,0,3.3333333333,1.92,0,2.1
522104,4. RURAL VILLAGE,52,2,1,4,4,1997,47.285,3.4,4.5,3,2,8,2.625,5,0,10,1.96,2.5,4.3
522104,4. RURAL VILLAGE,52,2,1,4,4,2000,50.658333333,4.8,4.5,3,2,8,2.625,7.5,1.25,8.3333333333,1.9,3.75,3
522104,4. RURAL VILLAGE,52,2,1,4,4,2004,53.778333333,5.1,4.5,3.5,4.5,8,3.215,5,1.25,8.3333333333,2.38,3.5,4.5
522104,4. RURAL VILLAGE,52,2,1,4,4,2006,37.776666667,5.2,4.5,4.5,5,0.8,6,0,1.25,1.6666666667,2.06,2.5,4.3
522104,4. RURAL VILLAGE,52,2,1,4,4,2009,51.345,6.1,4.5,4,4,1.25,6.125,5,1.25,10,2.12,0.5,6.5
522104,4. RURAL VILLAGE,52,2,1,4,4,2011,55.391666667,,4.5,4.5,7,7.5,5.875,5,1.25,6.6666666667,2.6,0.5,4.5
522201,3. COUNTY TOWN NEIGHBORHOOD,52,2,2,1,3,1989,65.678809524,4.3,6.5,5,5,6,4.875,6.6071428571,0,6.6666666667,2.68,8.75,9.3
522201,3. COUNTY TOWN NEIGHBORHOOD,52,2,2,1,3,1991,59.576309524,3.33,5.5,4.25,5,8,4.8625,6.6071428571,0,6.6666666667,2.56,5,7.8
522201,3. COUNTY TOWN NEIGHBORHOOD,52,2,2,1,3,1993,57.573333333,3.7,6.5,4.25,5,6,5,8.75,0,3.3333333333,2.74,5,7.3
522201,3. COUNTY TOWN NEIGHBORHOOD,52,2,2,1,3,1997,70.905238095,4.6,6.5,4.25,9.5,6,7,6.4285714286,0,6.6666666667,2.96,7.5,9.5
